Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CuraPwdSelfhealTry,Chrome 130.0.0.0,,,23-10-2024 00:31:37,23-10-2024 00:32:01,23.790s,PASSED
,,,,,,,
Test Cases/TC2_CuraHealth_SelfHeal,Chrome 130.0.0.0,,,23-10-2024 00:31:38,23-10-2024 00:32:01,22.252s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,23-10-2024 00:31:40,23-10-2024 00:31:47,7.339s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 130.0.0.0,,,23-10-2024 00:31:47,23-10-2024 00:31:52,5.572s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 130.0.0.0,,,23-10-2024 00:31:52,23-10-2024 00:31:55,2.316s,PASSED
"username = findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username"")",Chrome 130.0.0.0,,,23-10-2024 00:31:55,23-10-2024 00:31:55,0.084s,PASSED
"setText(username, ""John Doe"")",Chrome 130.0.0.0,,,23-10-2024 00:31:55,23-10-2024 00:31:57,2.045s,PASSED
"verifyElementPresent(username, 5)",Chrome 130.0.0.0,,,23-10-2024 00:31:57,23-10-2024 00:31:57,0.469s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""ThisIsNotAPassword"")",Chrome 130.0.0.0,,,23-10-2024 00:31:57,23-10-2024 00:31:58,1.104s,PASSED
"click(findTestObject(""Page_CURA Healthcare Service/button_Login""))",Chrome 130.0.0.0,,,23-10-2024 00:31:58,23-10-2024 00:32:00,1.279s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/textMake_Appointment""), 0)",Chrome 130.0.0.0,,,23-10-2024 00:32:00,23-10-2024 00:32:01,0.779s,PASSED
