Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Suite9,Chrome 130.0.0.0,,,23-10-2024 23:42:03,23-10-2024 23:42:32,28.956s,PASSED
,,,,,,,
Test Cases/KW9TC,Chrome 130.0.0.0,,,23-10-2024 23:42:06,23-10-2024 23:42:32,25.809s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,23-10-2024 23:42:07,23-10-2024 23:42:16,8.601s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 130.0.0.0,,,23-10-2024 23:42:16,23-10-2024 23:42:24,8.526s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/p_Forgot your password""))",Chrome 130.0.0.0,,,23-10-2024 23:42:24,23-10-2024 23:42:27,2.632s,PASSED
"setText(findTestObject(""Object Repository/Page_OrangeHRM/input_Username_username""), ""test"")",Chrome 130.0.0.0,,,23-10-2024 23:42:27,23-10-2024 23:42:29,1.501s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/button_Reset Password""))",Chrome 130.0.0.0,,,23-10-2024 23:42:29,23-10-2024 23:42:29,0.731s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_OrangeHRM/h6_Reset Password link sent successfully""), 0)",Chrome 130.0.0.0,,,23-10-2024 23:42:29,23-10-2024 23:42:31,1.902s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_OrangeHRM/p_If the email does not arrive, please cont_a09402""), 0)",Chrome 130.0.0.0,,,23-10-2024 23:42:31,23-10-2024 23:42:32,0.351s,PASSED
com.test.pack1.KW9.verifyele(),Chrome 130.0.0.0,,,23-10-2024 23:42:32,23-10-2024 23:42:32,0.056s,PASSED
