Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SauceTestSuite,TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:20:43,11-10-2024 17:31:46,11m - 2.612s,PASSED
,,,,,,,
Test Cases/SauceLab/TC2_SauceLab_Variable - DD,TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:20:44,11-10-2024 17:26:07,5m - 23.154s,PASSED
"openBrowser("""")",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:20:45,11-10-2024 17:21:19,34.590s,PASSED
navigateToUrl(url),TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:21:19,11-10-2024 17:21:21,1.624s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_user-name""), username)",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:21:21,11-10-2024 17:22:25,1m - 4.275s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_password""), password)",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:22:25,11-10-2024 17:23:31,1m - 5.694s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_login-button""))",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:23:31,11-10-2024 17:24:03,31.757s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Swag Labs/div_Sauce Labs Backpack""), ""Sauce Labs Backpack"")",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:24:03,11-10-2024 17:24:34,31.116s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_Add to cart""))",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:24:34,11-10-2024 17:25:05,31.208s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/a_1""))",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:25:05,11-10-2024 17:25:36,31.211s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/div_Sauce Labs Backpack""), 0)",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:25:36,11-10-2024 17:26:07,30.801s,PASSED
,,,,,,,
Test Cases/SauceLab/TC2_SauceLab_Variable - DD,TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:26:07,11-10-2024 17:31:46,5m - 38.482s,PASSED
"openBrowser("""")",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:26:08,11-10-2024 17:26:57,49.058s,PASSED
navigateToUrl(url),TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:26:57,11-10-2024 17:27:00,3.353s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_user-name""), username)",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:27:00,11-10-2024 17:28:03,1m - 2.863s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_password""), password)",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:28:03,11-10-2024 17:29:06,1m - 2.572s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_login-button""))",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:29:06,11-10-2024 17:29:42,36.242s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Swag Labs/div_Sauce Labs Backpack""), ""Sauce Labs Backpack"")",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:29:42,11-10-2024 17:30:13,31.131s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_Add to cart""))",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:30:13,11-10-2024 17:30:44,31.104s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/a_1""))",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:30:44,11-10-2024 17:31:15,31.036s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/div_Sauce Labs Backpack""), 0)",TestCloud - Windows - Chrome 129.0.0.0,,,11-10-2024 17:31:15,11-10-2024 17:31:46,30.701s,PASSED
