Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Suite9,Chrome 130.0.0.0,,,23-10-2024 23:38:51,23-10-2024 23:39:19,27.954s,PASSED
,,,,,,,
Test Cases/KW9TC,Chrome 130.0.0.0,,,23-10-2024 23:38:54,23-10-2024 23:39:19,25.299s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,23-10-2024 23:38:55,23-10-2024 23:39:03,8.333s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 130.0.0.0,,,23-10-2024 23:39:03,23-10-2024 23:39:11,8.178s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/p_Forgot your password""))",Chrome 130.0.0.0,,,23-10-2024 23:39:11,23-10-2024 23:39:14,2.817s,PASSED
"setText(findTestObject(""Object Repository/Page_OrangeHRM/input_Username_username""), ""test"")",Chrome 130.0.0.0,,,23-10-2024 23:39:14,23-10-2024 23:39:16,1.501s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/button_Reset Password""))",Chrome 130.0.0.0,,,23-10-2024 23:39:16,23-10-2024 23:39:18,1.803s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_OrangeHRM/h6_Reset Password link sent successfully""), 0)",Chrome 130.0.0.0,,,23-10-2024 23:39:18,23-10-2024 23:39:19,0.973s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_OrangeHRM/p_If the email does not arrive, please cont_a09402""), 0)",Chrome 130.0.0.0,,,23-10-2024 23:39:19,23-10-2024 23:39:19,0.427s,PASSED
com.test.pack1.KW9.verifyele(),Chrome 130.0.0.0,,,23-10-2024 23:39:19,23-10-2024 23:39:19,0.034s,PASSED
