Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CuraPwdSelfhealTry,Chrome 130.0.0.0,,,24-10-2024 22:02:05,24-10-2024 22:02:26,20.897s,PASSED
,,,,,,,
Test Cases/TC2_CuraHealth_SelfHeal,Chrome 130.0.0.0,,,24-10-2024 22:02:06,24-10-2024 22:02:26,20.094s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,24-10-2024 22:02:07,24-10-2024 22:02:12,5.919s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 130.0.0.0,,,24-10-2024 22:02:12,24-10-2024 22:02:19,6.349s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 130.0.0.0,,,24-10-2024 22:02:19,24-10-2024 22:02:21,1.964s,PASSED
"username = findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username"")",Chrome 130.0.0.0,,,24-10-2024 22:02:21,24-10-2024 22:02:21,0.034s,PASSED
"setText(username, ""John Doe"")",Chrome 130.0.0.0,,,24-10-2024 22:02:21,24-10-2024 22:02:22,1.133s,PASSED
"verifyElementPresent(username, 5)",Chrome 130.0.0.0,,,24-10-2024 22:02:22,24-10-2024 22:02:23,0.575s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""ThisIsNotAPassword"")",Chrome 130.0.0.0,,,24-10-2024 22:02:23,24-10-2024 22:02:24,1.268s,PASSED
"click(findTestObject(""Page_CURA Healthcare Service/button_Login""))",Chrome 130.0.0.0,,,24-10-2024 22:02:24,24-10-2024 22:02:25,1.371s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/textMake_Appointment""), 0)",Chrome 130.0.0.0,,,24-10-2024 22:02:25,24-10-2024 22:02:26,0.582s,PASSED
