Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TCSuite1,Chrome 130.0.0.0,,,23-10-2024 23:04:00,23-10-2024 23:07:23,3m - 23.167s,FAILED
,,,,,,,
Test Cases/DemoBlazeTagsAdded,Chrome 130.0.0.0,,BlazeTag,23-10-2024 23:04:01,23-10-2024 23:05:13,1m - 12.211s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,23-10-2024 23:04:02,23-10-2024 23:04:08,6.631s,PASSED
"navigateToUrl(""https://www.demoblaze.com/"")",Chrome 130.0.0.0,,,23-10-2024 23:04:08,23-10-2024 23:04:10,1.308s,PASSED
"click(findTestObject(""Object Repository/Page_STORE/a_Monitors""))",Chrome 130.0.0.0,,,23-10-2024 23:04:10,23-10-2024 23:04:28,18.468s,PASSED
"click(findTestObject(""Object Repository/Page_STORE/a_ASUS Full HD""))",Chrome 130.0.0.0,,,23-10-2024 23:04:28,23-10-2024 23:04:32,3.540s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_STORE/h2_ASUS Full HD""), 0)",Chrome 130.0.0.0,,,23-10-2024 23:04:32,23-10-2024 23:04:34,2.220s,PASSED
"click(findTestObject(""Object Repository/Page_STORE/a_Add to cart""))",Chrome 130.0.0.0,,,23-10-2024 23:04:34,23-10-2024 23:04:35,0.727s,PASSED
"cart = findTestObject(""Object Repository/Page_STORE/a_Add to cart"")",Chrome 130.0.0.0,,,23-10-2024 23:04:35,23-10-2024 23:04:35,0.020s,PASSED
"verifyElementPresent(cart, 3)",Chrome 130.0.0.0,,,23-10-2024 23:04:35,23-10-2024 23:05:05,30.696s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,23-10-2024 23:05:05,23-10-2024 23:05:13,7.377s,PASSED
,,,,,,,
Test Cases/ParaBank,Chrome 130.0.0.0,,parabanktag,23-10-2024 23:06:25,23-10-2024 23:07:23,57.858s,FAILED
"openBrowser("""")",Chrome 130.0.0.0,,,23-10-2024 23:06:25,23-10-2024 23:06:30,4.276s,PASSED
"navigateToUrl(""https://parabank.parasoft.com/parabank/index.htm;jsessionid=433A0C0C0BB91807C12AA4A71899882A"")",Chrome 130.0.0.0,,,23-10-2024 23:06:30,23-10-2024 23:06:33,3.257s,PASSED
"click(findTestObject(""Object Repository/Page_ParaBank  Welcome  Online Banking/a_Register""))",Chrome 130.0.0.0,,,23-10-2024 23:06:33,23-10-2024 23:06:34,1.191s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_First Name_customer.firstName""), fname)",Chrome 130.0.0.0,,,23-10-2024 23:06:34,23-10-2024 23:06:35,1.078s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Last Name_customer.lastName""), lname)",Chrome 130.0.0.0,,,23-10-2024 23:06:35,23-10-2024 23:06:36,0.844s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Address_customer.address.street""), ""t"")",Chrome 130.0.0.0,,,23-10-2024 23:06:36,23-10-2024 23:06:37,0.705s,PASSED
