Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
DataDriven,,,,21-10-2024 19:35:24,21-10-2024 19:35:43,19.162s,FAILED
,,,,,,,
Test Cases/DataDrivenExcel,,,,21-10-2024 19:35:32,21-10-2024 19:35:35,3.902s,FAILED
"openBrowser("""")",,,,21-10-2024 19:35:32,21-10-2024 19:35:35,3.388s,FAILED
,,,,,,,
Test Cases/DataDrivenExcel,,,,21-10-2024 19:35:39,21-10-2024 19:35:43,3.717s,FAILED
"openBrowser("""")",,,,21-10-2024 19:35:40,21-10-2024 19:35:43,3.245s,FAILED
