Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
KW8,Chrome 130.0.0.0,,,22-10-2024 20:26:12,22-10-2024 20:27:08,55.321s,PASSED
,,,,,,,
Test Cases/PBKW,Chrome 130.0.0.0,,,22-10-2024 20:26:13,22-10-2024 20:27:08,54.451s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,22-10-2024 20:26:14,22-10-2024 20:26:21,6.669s,PASSED
"navigateToUrl(""https://parabank.parasoft.com/parabank/index.htm;jsessionid=433A0C0C0BB91807C12AA4A71899882A"")",Chrome 130.0.0.0,,,22-10-2024 20:26:21,22-10-2024 20:26:24,3.306s,PASSED
"click(findTestObject(""Object Repository/Page_ParaBank  Welcome  Online Banking/a_Locations""))",Chrome 130.0.0.0,,,22-10-2024 20:26:24,22-10-2024 20:26:32,8.205s,PASSED
"com.test.pack1.customfunction8.printName(""sreeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"")",Chrome 130.0.0.0,,,22-10-2024 20:26:32,22-10-2024 20:26:33,0.211s,PASSED
"click(findTestObject(""Object Repository/Page_Automated Software Testing Solutions F_4f6c59/span_Products""))",Chrome 130.0.0.0,,,22-10-2024 20:26:33,22-10-2024 20:26:34,1.675s,PASSED
"click(findTestObject(""Object Repository/Page_Automated Software Testing Solutions F_4f6c59/span_CCtest""))",Chrome 130.0.0.0,,,22-10-2024 20:26:34,22-10-2024 20:26:38,3.795s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CCtest Check C and C Code Quality Tool_a48130/a_Try Parasoft""), 0)",Chrome 130.0.0.0,,,22-10-2024 20:26:38,22-10-2024 20:26:39,0.804s,PASSED
"click(findTestObject(""Object Repository/Page_CCtest Check C and C Code Quality Tool_a48130/span_Solutions""))",Chrome 130.0.0.0,,,22-10-2024 20:26:39,22-10-2024 20:26:39,0.567s,PASSED
"click(findTestObject(""Object Repository/Page_CCtest Check C and C Code Quality Tool_a48130/a_AUTOSAR C14""))",Chrome 130.0.0.0,,,22-10-2024 20:26:39,22-10-2024 20:26:43,3.154s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_AUTOSAR C Rules and Coding Standards C_501c1a/a_Contact Us""), 0)",Chrome 130.0.0.0,,,22-10-2024 20:26:43,22-10-2024 20:26:48,5.075s,PASSED
"click(findTestObject(""Object Repository/Page_AUTOSAR C Rules and Coding Standards C_501c1a/span_Industries""))",Chrome 130.0.0.0,,,22-10-2024 20:26:48,22-10-2024 20:26:48,0.533s,PASSED
"click(findTestObject(""Object Repository/Page_AUTOSAR C Rules and Coding Standards C_501c1a/a_Automotive""))",Chrome 130.0.0.0,,,22-10-2024 20:26:48,22-10-2024 20:26:56,8.244s,PASSED
"click(findTestObject(""Object Repository/Page_Automotive Embedded Software Testing S_981503/span_Customer Success""))",Chrome 130.0.0.0,,,22-10-2024 20:26:56,22-10-2024 20:26:57,0.848s,PASSED
"click(findTestObject(""Object Repository/Page_Automotive Embedded Software Testing S_981503/a_Customer Portal""))",Chrome 130.0.0.0,,,22-10-2024 20:26:57,22-10-2024 20:26:59,2.127s,PASSED
"switchToWindowTitle(""Customer Portal Home"")",Chrome 130.0.0.0,,,22-10-2024 20:26:59,22-10-2024 20:27:06,6.103s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Customer Portal Home/a_Announcements""), 0)",Chrome 130.0.0.0,,,22-10-2024 20:27:06,22-10-2024 20:27:08,2.019s,PASSED
