Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
sampletestsuite,Chrome 129.0.0.0,,,27-09-2024 18:37:07,27-09-2024 18:37:47,39.483s,PASSED
,,,,,,,
Test Cases/TCSample,Chrome 129.0.0.0,,,27-09-2024 18:37:08,27-09-2024 18:37:32,24.204s,PASSED
"openBrowser("""")",Chrome 129.0.0.0,,,27-09-2024 18:37:09,27-09-2024 18:37:17,8.199s,PASSED
"navigateToUrl(""https://stps.ecoleaide.com/home.htm"")",Chrome 129.0.0.0,,,27-09-2024 18:37:17,27-09-2024 18:37:21,3.993s,PASSED
"click(findTestObject(""Object Repository/Page_St. Thomas Public School - StudentPare_015377/a_Forgot Password""))",Chrome 129.0.0.0,,,27-09-2024 18:37:21,27-09-2024 18:37:26,4.307s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_St. Thomas Public School - StudentPare_015377/select_--Select Problem--I forgot my password""), ""1"", true)",Chrome 129.0.0.0,,,27-09-2024 18:37:26,27-09-2024 18:37:28,2.312s,PASSED
"click(findTestObject(""Object Repository/Page_St. Thomas Public School - StudentPare_015377/input_What problem are you having with your_1922ff""))",Chrome 129.0.0.0,,,27-09-2024 18:37:28,27-09-2024 18:37:28,0.535s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_St. Thomas Public School - StudentPare_015377/select_--Select reset method--Send reset me_765839""), ""2"", true)",Chrome 129.0.0.0,,,27-09-2024 18:37:28,27-09-2024 18:37:30,1.607s,PASSED
"setText(findTestObject(""Object Repository/Page_St. Thomas Public School - StudentPare_015377/input_Enter your username_email""), ""test"")",Chrome 129.0.0.0,,,27-09-2024 18:37:30,27-09-2024 18:37:31,1.311s,PASSED
"click(findTestObject(""Object Repository/Page_St. Thomas Public School - StudentPare_015377/input_Enter your username_back""))",Chrome 129.0.0.0,,,27-09-2024 18:37:31,27-09-2024 18:37:32,0.687s,PASSED
,,,,,,,
Test Cases/TCSample,Chrome 129.0.0.0,,,27-09-2024 18:37:32,27-09-2024 18:37:47,14.517s,PASSED
"openBrowser("""")",Chrome 129.0.0.0,,,27-09-2024 18:37:32,27-09-2024 18:37:37,4.927s,PASSED
"navigateToUrl(""https://stps.ecoleaide.com/home.htm"")",Chrome 129.0.0.0,,,27-09-2024 18:37:37,27-09-2024 18:37:40,2.440s,PASSED
"click(findTestObject(""Object Repository/Page_St. Thomas Public School - StudentPare_015377/a_Forgot Password""))",Chrome 129.0.0.0,,,27-09-2024 18:37:40,27-09-2024 18:37:41,1.921s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_St. Thomas Public School - StudentPare_015377/select_--Select Problem--I forgot my password""), ""1"", true)",Chrome 129.0.0.0,,,27-09-2024 18:37:41,27-09-2024 18:37:43,1.362s,PASSED
"click(findTestObject(""Object Repository/Page_St. Thomas Public School - StudentPare_015377/input_What problem are you having with your_1922ff""))",Chrome 129.0.0.0,,,27-09-2024 18:37:43,27-09-2024 18:37:44,0.637s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_St. Thomas Public School - StudentPare_015377/select_--Select reset method--Send reset me_765839""), ""2"", true)",Chrome 129.0.0.0,,,27-09-2024 18:37:44,27-09-2024 18:37:45,1.529s,PASSED
"setText(findTestObject(""Object Repository/Page_St. Thomas Public School - StudentPare_015377/input_Enter your username_email""), ""test"")",Chrome 129.0.0.0,,,27-09-2024 18:37:45,27-09-2024 18:37:46,1.015s,PASSED
"click(findTestObject(""Object Repository/Page_St. Thomas Public School - StudentPare_015377/input_Enter your username_back""))",Chrome 129.0.0.0,,,27-09-2024 18:37:46,27-09-2024 18:37:47,0.576s,PASSED
