Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AISuite,Chrome 129.0.0.0,,,16-10-2024 23:54:33,16-10-2024 23:55:32,58.967s,PASSED
,,,,,,,
Test Cases/AI3,Chrome 129.0.0.0,,3,16-10-2024 23:54:35,16-10-2024 23:55:01,25.569s,PASSED
"openBrowser("""")",Chrome 129.0.0.0,,,16-10-2024 23:54:38,16-10-2024 23:54:56,18.026s,PASSED
maximizeWindow(),Chrome 129.0.0.0,,,16-10-2024 23:54:56,16-10-2024 23:54:56,0.578s,PASSED
"navigateToUrl(""https://rahulshettyacademy.com/client"")",Chrome 129.0.0.0,,,16-10-2024 23:54:56,16-10-2024 23:55:01,4.574s,PASSED
,,,,,,,
Test Cases/AI_TC2,Chrome 129.0.0.0,,aitag,16-10-2024 23:55:01,16-10-2024 23:55:32,31.338s,PASSED
"openBrowser("""")",Chrome 129.0.0.0,,,16-10-2024 23:55:02,16-10-2024 23:55:27,25.180s,PASSED
maximizeWindow(),Chrome 129.0.0.0,,,16-10-2024 23:55:27,16-10-2024 23:55:27,0.202s,PASSED
"navigateToUrl(""https://google.com"")",Chrome 129.0.0.0,,,16-10-2024 23:55:27,16-10-2024 23:55:32,4.795s,PASSED
