Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
tc49suite,Chrome 130.0.0.0,,,23-10-2024 23:21:20,23-10-2024 23:21:51,30.764s,PASSED
,,,,,,,
Test Cases/TC49,Chrome 130.0.0.0,,,23-10-2024 23:21:23,23-10-2024 23:21:51,28.294s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,23-10-2024 23:21:24,23-10-2024 23:21:32,8.148s,PASSED
"navigateToUrl(""https://webdriveruniversity.com/index.html"")",Chrome 130.0.0.0,,,23-10-2024 23:21:32,23-10-2024 23:21:36,3.286s,PASSED
"click(findTestObject(""Object Repository/Page_WebDriverUniversity.com/a_API Testing in detail using Postman - Tes_e954f1""))",Chrome 130.0.0.0,,,23-10-2024 23:21:36,23-10-2024 23:21:43,7.581s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_API Testing in detail using Postman - _9221e6/h1_API Testing in detail using Postman - Te_3ef861""), 0)",Chrome 130.0.0.0,,,23-10-2024 23:21:43,23-10-2024 23:21:44,0.904s,PASSED
"click(findTestObject(""Object Repository/Page_API Testing in detail using Postman - _9221e6/a_Postman""))",Chrome 130.0.0.0,,,23-10-2024 23:21:44,23-10-2024 23:21:46,2.180s,PASSED
"rightClick(findTestObject(""Object Repository/Page_Just a moment/h1_www.udemy.com""))",Chrome 130.0.0.0,,,23-10-2024 23:21:46,23-10-2024 23:21:48,1.304s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Just a moment/h1_www.udemy.com_1""), 0)",Chrome 130.0.0.0,,,23-10-2024 23:21:48,23-10-2024 23:21:51,3.528s,PASSED
