Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
tc49suite,Chrome 130.0.0.0,,,23-10-2024 23:57:07,23-10-2024 23:57:42,34.443s,PASSED
,,,,,,,
Test Cases/TC49,Chrome 130.0.0.0,,,23-10-2024 23:57:11,23-10-2024 23:57:42,30.926s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,23-10-2024 23:57:12,23-10-2024 23:57:21,8.765s,PASSED
"navigateToUrl(""https://webdriveruniversity.com/index.html"")",Chrome 130.0.0.0,,,23-10-2024 23:57:21,23-10-2024 23:57:24,3.258s,PASSED
"click(findTestObject(""Object Repository/Page_WebDriverUniversity.com/a_API Testing in detail using Postman - Tes_e954f1""))",Chrome 130.0.0.0,,,23-10-2024 23:57:24,23-10-2024 23:57:33,8.841s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_API Testing in detail using Postman - _9221e6/h1_API Testing in detail using Postman - Te_3ef861""), 0)",Chrome 130.0.0.0,,,23-10-2024 23:57:33,23-10-2024 23:57:34,1.141s,PASSED
"click(findTestObject(""Object Repository/Page_API Testing in detail using Postman - _9221e6/a_Postman""))",Chrome 130.0.0.0,,,23-10-2024 23:57:34,23-10-2024 23:57:38,3.354s,PASSED
"rightClick(findTestObject(""Object Repository/Page_Just a moment/h1_www.udemy.com""))",Chrome 130.0.0.0,,,23-10-2024 23:57:38,23-10-2024 23:57:39,0.896s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Just a moment/h1_www.udemy.com_1""), 0)",Chrome 130.0.0.0,,,23-10-2024 23:57:39,23-10-2024 23:57:42,3.173s,PASSED
